pergunta;resposta
civil disobedience;active refusal to obey laws, nonviolent  
Henry David Thoreau;popularized term "civil disobedience" in the US  
Mahatma Gandhi;used civil disobedience in India's independence movement  
Key characteristic;nonviolent resistance  
Martin Luther King Jr.;civil rights protests involved civil disobedience  
Code Rood;purpose was civil disobedience  
2015–2016 Montenegrin crisis;used civil disobedience methods  
Martin Luther King Jr.'s rationale;to express reverence for law by breaking unjust laws  
2017 Serbian protests;example of civil disobedience  
Susan B. Anthony;US women's suffrage leader using civil disobedience
