pergunta;resposta
Qual a função principal do IPCC?;Avançar o conhecimento científico sobre mudanças climáticas.
Quais organizações estabeleceram o IPCC?;WMO e UNEP.
Onde está localizado o secretariado do IPCC?;Genebra, Suíça.
Quantos estados membros compõem o IPCC?;195
Qual a duração usual de um ciclo de avaliação do IPCC?;Seis a sete anos.
Quem seleciona os especialistas para preparar os relatórios do IPCC?;O bureau de cientistas.
Quantos grupos de trabalho e uma força de tarefa compõem o IPCC?;Três grupos de trabalho e uma força de tarefa.
O IPCC realiza pesquisas originais?;Não, examina a literatura científica existente.
Qual prêmio Nobel o IPCC compartilhou em 2007?;Nobel da Paz.
Quando o IPCC completará seu sexto ciclo de avaliação?;Em 2023.
