pergunta;resposta  
Quantos estados-membros tem a União Europeia?;27  
Em que ano foi criada a Comunidade Europeia do Carvão e do Aço?;1952  
Qual é o órgão judicial da União Europeia?;Corte de Justiça da União Europeia  
Quem atua nas áreas de Direito da União Europeia?;John Bell  
Qual é o nome da revista especializada em Direito do Mercado Comum?;Common Market Law Review  
Qual modelo wiki é usado pelo Direito da União Europeia?;Template:R from move  
Qual outro modelo wiki é usado pelo Direito da União Europeia?;Template:R from word rearrangement  
Qual modelo wiki adicional é usado pelo Direito da União Europeia?;Template:Redirect category shell  
Qual é uma subdisciplina do Direito da União Europeia?;Henry G. Schermers  
Qual é o objetivo da UE em relação ao emprego?;Pleno emprego
