```csv
pergunta;resposta
Quem liderou a Organização de Países Exportadores de Petróleo Árabes (OAPEC) na proclamação do embargo petrolífero em 1973?;Arábia Saudita
Qual guerra desencadeou o embargo do petróleo de 1973?;Guerra de Yom Kippur
Quais foram os países inicialmente alvo do embargo do petróleo em outubro de 1973?;Canadá, Japão, Países Baixos, Reino Unido e Estados Unidos
Para quê foi declarado o embargo petrolífero de 1973 pela OAPEC?;Contra países que apoiaram Israel na Guerra de Yom Kippur
Até quando durou o embargo do petróleo iniciado em outubro de 1973?;Março de 1974
Quanto aumentou o preço global do barril de petróleo até o final do embargo em março de 1974?;Aproximadamente 300%
Qual foi o impacto econômico imediato do embargo petrolífero de 1973 conhecido como "choque"?;Crise energética global
Quais outros países foram incluídos no embargo além dos inicialmente alvo?;Portugal, Rodésia e África do Sul
Qual foi o preço aproximado do barril de petróleo nos EUA durante a crise em comparação com o valor anterior?;Significativamente mais alto que US$3 por barril
Como é referido historicamente o embargo do petróleo de 1973 e sua subsequente elevação dos preços?;Primeiro choque petrolífero
```

