pergunta;resposta
1. O que é packet switching?;é um método de grupo de dados em pacotes para transmissão em rede digital
2. Quem desenvolveu o conceito de packet switching?;Paul Baran
3. Quando Paul Baran desenvolveu o conceito de packet switching?;na década de 1960
4. Onde Paul Baran desenvolveu o conceito de packet switching?;no RAND Corporation
5. Qual o objetivo do conceito desenvolvido por Baran?;prover um método de roteamento eficiente e tolerante a falhas
6. O que o conceito de Baran contradizia?;princípios estabelecidos de pré-alocação de largura de banda
7. Quem cunhou o termo moderno "packet switching"?;Donald Davies
8. Quando Donald Davies cunhou o termo "packet switching"?;em 1965
9. Onde Donald Davies trabalhou?;no National Physical Laboratory
10. Com que outro conceito packet switching contrasta?;comutação de circuitos
pergunta;resposta
O que é packet switching?;é um método de grupo de dados em pacotes para transmissão em rede digital
Quem desenvolveu o conceito de packet switching?;Paul Baran
Quando Paul Baran desenvolveu o conceito de packet switching?;na década de 1960
Onde Paul Baran desenvolveu o conceito de packet switching?;no RAND Corporation
Qual o objetivo do conceito desenvolvido por Baran?;prover um método de roteamento eficiente e tolerante a falhas
O que o conceito de Baran contradizia?;princípios estabelecidos de pré-alocação de largura de banda
Quem cunhou o termo moderno "packet switching"?;Donald Davies
Quando Donald Davies cunhou o termo "packet switching"?;em 1965
Onde Donald Davies trabalhou?;no National Physical Laboratory
Com que outro conceito packet switching contrasta?;comutação de circuitos
