```
pergunta;resposta
O que são ctenoforos comumente conhecidos como?;geleias de pente
Qual é a característica mais distinta dos ctenophores?;'pentes' - grupos de cílios
Em qual ambiente vivem os ctenophores?;água do mar
O que usam os ctenophores para nadar?;cilia em forma de 'pentes'
Qual é o tamanho máximo de um ctenophore adulto?;1,5 m (4 pés 11 pol)
Quantas espécies de ctenophores foram validadas?;entre 100 e 150
Quais são os principais predadores dos ctenophores?;adultos de pequenos crustáceos
O que significa o nome científico 'Ctenophora'?;κτείς kteis 'comb' e φέρω pherō 'carry'
Como se chamam as estruturas menores nas tentáculos dos ctenophores?;tentilla
Qual é a função das coloblasts nos ctenophores?;capturar presas através de células pegajosas
```
