pergunta;resposta
Quando a Dinastia Yuan foi oficialmente proclamada?;1271
Qual foi o último ano da Dinastia Song?;1279
Quem fundou a Dinastia Yuan, segundo histórias chinesas oficiais?;Genghis Khan
Quando Kublai Khan proclama o nome do novo império?;1271
Qual era o título de Kublai Khan durante a Dinastia Yuan?;Imperador da China e Grande Khan
Quem estabeleceu a Dinastia Yuan?;Kublai Khan
De que dinastia anterior a Dinastia Yuan herda o Mandato do Céu?;Dinastias anteriores, como as Três Soberanas e Cinco Imperadores e Tang
Qual foi o período durante o qual os Yuan controlaram a China?;Do século XIII ao século XIV
Qual o nome do ramo histórico dos Yuan que continuou até 1635?;Northern Yuan dynasty
Quem usava o 'Phags-pa script na Dinastia Yuan?;Alguns imperadores, que não eram da etnia Han
