pergunta;resposta
1. Qual é outro nome da Peste Negra?;O Pestilência, a Grande Morte ou a Peste
2. Em que anos ocorreu a Peste Negra?;1346 a 1353
3. Quantas pessoas morreram na Peste Negra?;75–200 milhões
4. Qual é a causa da Peste Negra?;bactéria Yersinia pestis
5. Como a Peste Negra se espalhou inicialmente?;pelo exército de Ouro do Jani Beg
6. Quais são os diferentes tipos de peste?;bubônica, pneumônica e septicêmica
7. Quanto da população europeia morreu na Peste Negra?;30 a 60%
8. Qual foi o primeiro grande desastre natural na Idade Média?;Grande Fome de 1315–1317
9. Até quando a Peste continuou a ocorrer?;século XIX
10. Qual foi o papel dos ratos na propagação da Peste?;transportavam pulgas infectadas
pergunta;resposta
Qual é outro nome da Peste Negra?;Pestilência, Grande Morte ou Peste
Em que anos ocorreu a Peste Negra?;1346 a 1353
Quantas pessoas morreram na Peste Negra?;75–200 milhões
Qual é a causa da Peste Negra?;bactéria Yersinia pestis
Como a Peste Negra se espalhou inicialmente?;pelo exército de Ouro do Jani Beg
Quais são os diferentes tipos de peste?;bubônica, pneumônica e septicêmica
Quanto da população europeia morreu na Peste Negra?;30 a 60%
Qual foi o primeiro grande desastre natural na Idade Média?;Grande Fome de 1315–1317
Até quando a Peste continuou a ocorrer?;século XIX
Qual foi o papel dos ratos na propagação da Peste?;transportavam pulgas infectadas
