pergunta;resposta
Em qual cidade está localizada a Universidade de Chicago?;Chicago, Illinois
Quantas escolas profissionais compõem a Universidade de Chicago?;Oito
Qual descoberta nuclear importante ocorreu em Stagg Field?;Primeira reação nuclear auto-sustentável
Quantos laureados com o Prêmio Nobel estão associados à UChicago?;97
Qual laboratório nacional é administrado pela Universidade de Chicago?;Fermi National Accelerator Laboratory
Qual o nome da maior editora universitária dos EUA?;University of Chicago Press
Em quais cidades, além de Chicago, a UChicago possui campi?;Londres, Paris, Pequim, Deli, Hong Kong
Qual área do conhecimento se beneficiou da "radiocarbon revolution"?;Datação de vida e objetos antigos
Quantos ganhadores do Fields Medal estão associados à UChicago?;10
Quais áreas de estudo são destacadas como "Chicago schools"?;Economia, direito, literatura, matemática, física
