pergunta;resposta
Qual o nome do filo a que pertencem as ctenóforas?;Ctenophora
Como são conhecidas popularmente as ctenóforas?;Comb jellies
Qual a principal característica de locomoção das ctenóforas?;Cílios (combs)
Qual a variação de tamanho das ctenóforas adultas?;Milímetros a 1,5 metros
Quantas espécies de ctenóforas foram validadas?;100 a 150
O que são tentilla?;Pequenos tentáculos cobertos de colloblasts
Qual a função dos colloblasts?;Capturar presas
Quais tipos de presas as ctenóforas consomem?;Larvas, rotíferos e pequenos crustáceos
Qual a hipótese que propõe que as ctenóforas são o segundo grupo animal a ramificar?;Porifera Sister Hypothesis
Qual a importância dos estudos de filogenia molecular para as ctenóforas?;Debate sobre a posição no "tree of life"
