pergunta;resposta  
Quais dois campos da ciência da computação teórica refletem de perto a teoria da complexidade computacional?;Análise de algoritmos e teoria da computabilidade  
O que é medido para determinar a complexidade do circuito?;Número de portas em um circuito  
Quais campos da ciência da computação analisa os requisitos de recursos de um algoritmo específico isolado em si mesmo dentro de um determinado problema?;Análise de algoritmos  
Qual unidade é medida para determinar a complexidade do circuito?;Número de portas em um circuito  
Que tipo de problemas são classificados utilizando a teoria da complexidade computacional?;Problemas com uma dificuldade inerente  
O que define a complexidade dos problemas na computação cotidiana?;Determinar os limites práticos sobre o que os computadores podem ou não fazer  
Quais são os dois principais recursos básicos usados para medir a complexidade?;Tempo e armazenamento  
Que medida de um problema computacional define amplamente a dificuldade inerente da solução?;Sua SOLUTION necesse para a resolução  
Por qual atributo principal os problemas computacionais são classificados utilizando a teoria da complexidade computacional?;Dificuldade inerente  
O que é responsável por determinar a complexidade de um problema computacional?;Tempo e espaço
