```csv
pergunta;resposta
O que é a Scottish Parliament?;Parlamento unicameral, devolvido da Escócia.
Onde está localizada a Scottish Parliament?;Área de Holyrood, Edimburgo, Escócia.
Quantos membros compõem a Scottish Parliament?;129 membros conhecidos como MSPs.
Qual sistema é usado para eleger 73 MSPs em áreas geográficas?;Sistema de maioria simples (first-past-the-post).
Quando foi a última eleição geral para a Scottish Parliament?;6 de maio de 2021.
Qual partido venceu a eleição geral mais recente na Scottish Parliament?;Partido Nacional Escocês (SNP).
Até quando os MSPs são eleitos após uma eleição geral?;Por cinco anos.
O que era o antigo Parlamento da Escócia antes de 1707?;Legislativo do Reino independente da Escócia.
Qual ato definiu as competências legislativas da Scottish Parliament em 1998?;Scotland Act 1998.
Quais são alguns dos poderes expandidos pela Scotland Act 2012 e 2016?;Poderes sobre tributação e bem-estar.
Que ato busca limitar a autonomia regulatória das instituições devolvidas em 2020?;Internal Market Act 2020 do Reino Unido.
```
