pergunta;resposta  
Qual é a sigla do Intergovernmental Panel on Climate Change?;IPCC  
Quais organizações criaram o IPCC?;WMO e UNEP  
Onde está localizada a sede do IPCC?;Geneva, Suíça  
Qual é a função principal do IPCC?;Avaliar conhecimento científico sobre mudanças climáticas  
Com qual prêmio Nobel o IPCC foi associado em 2007?;Prêmio Nobel da Paz  
Qual é o ciclo de avaliação atual do IPCC?;Sexta Avaliação (2015-2023)  
A qual organização o IPCC pertence?;Organização das Nações Unidas  
Quem é o presidente atual do IPCC?;Hoesung Lee  
Qual é o foco dos relatórios de avaliação do IPCC?;Impactos, riscos e opções de resposta  
Quando foi criado o IPCC?;1988
