```csv
pergunta;resposta
Qual o nome em gaélico escocês para o Parlamento da Escócia?;Pàrlamaid na h-Alba
O que é o Parlamento da Escócia?;Uma legislatura unicameral e devolvida
Quantos membros compõem o Parlamento da Escócia?;129
Qual sistema de eleição é usado para eleger 73 MSPs?;Maioria simples (primeiro a postar)
Qual a função do "Westminster" em relação ao Parlamento da Escócia?;Pode alterar os termos de referência do Parlamento da Escócia
Em que ano ocorreu a primeira reunião do novo Parlamento?;1999
O que a Lei de 2012 e a Lei de 2016 expandiram?;Os poderes do Parlamento sobre impostos e bem-estar
Qual o objetivo da Lei do Mercado Interno do Reino Unido de 2020?;Restringir o uso de competências devolvidas
Quais atos uniram o Reino da Escócia e o Reino da Inglaterra?;Atos de União de 1707
Qual a função do relatório de Killbrandon, em 1973?;Recomendou o estabelecimento de uma Assembleia Escocesa eleita diretamente
```
