pergunta;resposta
O que é um número primo?;Um número natural maior que 1 não divisível.
Um número maior que 1 que não é primo é chamado de?;Composto.
Qual teorema garante a unicidade da fatoração em primos?;Fundamental da Aritmética.
Qual o método mais lento para verificar a primalidade?;Divisão experimental.
Em dezembro de 2018, quantos dígitos tinha o maior primo conhecido?;24.862.048.
Euclides demonstrou que existem quantos números primos?;Infinitos.
Qual conjectura afirma que todo número par é a soma de dois primos?;Goldbach.
Qual conjectura trata de pares de primos com diferença 2?;Dos primos gêmeos.
Em que área da tecnologia os primos são utilizados?;Criptografia de chave pública.
O que são elementos/ideais primos em álgebra abstrata?;Generalizações de números primos.
