pergunta;resposta
Qual o significado de "Ctenophora"?;Comb e portador
Como os ctenóforos se locomovem?;Cílios (ou "combs")
Qual o tamanho máximo que um ctenóforo pode atingir?;1.5 metros
O que são tentáculos "tentilla"?;Pequenos tentáculos com células adesivas
O que os colloblasts são usados para?;Capturar presas
Qual o tipo predominante de alimentação dos ctenóforos?;Predadores
Em qual período geológico os fósseis de ctenóforos foram encontrados?;Cambriano
Qual a hipótese que coloca os ctenóforos como o segundo grupo animal mais antigo?;Porifera Sister Hypothesis
Qual o principal problema na análise filogenética dos ctenóforos?;Genes diferentes dos demais
Quem realizou a reanálise dos dados filogenéticos?;Pisani et al.
