pergunta;resposta
Em qual estado americano Jacksonville está localizada?;Flórida
Qual é a população de Jacksonville em 2020?;949.611
Qual é a função do Port of Jacksonville?;Terceiro maior porto da Flórida
Qual foi o nome original do local onde Jacksonville foi fundada?;Wacca Pilatka
Quem foi Jacksonville nomeada?;Andrew Jackson
Qual a importância do turismo para Jacksonville?;Importante para a economia local
Qual a relação de Jacksonville com a costa atlântica?;Localizada na costa atlântica
Qual a importância da localização ribeirinha de Jacksonville?;Facilita a presença militar
Qual a posição de Jacksonville entre as cidades mais populosas dos EUA?;12ª mais populosa
Qual a importância das bases militares em Jacksonville?;Terceira maior presença militar nos EUA
