```csv
pergunta;resposta
Qual a estrutura do sistema eleitoral utilizado para eleger os MSPs?;Sistema misto, adicional membro
Quando foi criado o atual Parlamento Escocês?;12 de maio de 1999
Quantos membros compõem o Parlamento da Escócia?;129
Qual a cor de fundo usada pelo logotipo do Parlamento Escocês?;#500791
Em que cidade está localizada a sede do Parlamento Escocês?;Edimburgo
Que ato especificou os poderes do Parlamento devolvido da Escócia?;Lei da Escócia de 1998
Qual o tipo de comissão relacionada ao esporte no Parlamento Escocês?;Health and Sport
Quando foi a última eleição realizada para o Parlamento Escocês?;06-05-2021
Qual é o nome do cargo que lidera o Parlamento da Escócia?;Presiding Officer of the Scottish Parliament
```
