pergunta;resposta
1. Qual foi a religião seguida pelos Huguenotes?;calvinismo
2. De onde pode ter vindo o termo "Huguenote"?;do nome de Bezanson Hugues
3. Onde os Huguenotes estavam concentrados na França?;partes sul e ocidental
4. Qual foi o período das Guerras Religiosas Francesas?;1562 a 1598
5. Qual edital concedeu autonomia aos Huguenotes?;o Edito de Nantes
6. Qual rei instituiu a revogação dos direitos dos Huguenotes?;Luís XIV
7. Qual edital revogou os direitos dos Huguenotes?;o Edito de Fontainebleau
8. O que os Huguenotes tiveram que fazer após o Edito de Fontainebleau?;converter-se ou fugir
9. Quando acabou oficialmente a perseguição aos Huguenotes?;1787
10. Qual foi a principal causa da perseguição aos Huguenotes?;diferenças religiosas
pergunta;resposta
Qual foi a religião seguida pelos Huguenotes?;calvinismo
De onde pode ter vindo o termo "Huguenote"?;do nome de Bezanson Hugues
Onde os Huguenotes estavam concentrados na França?;partes sul e ocidental
Qual foi o período das Guerras Religiosas Francesas?;1562 a 1598
Qual edital concedeu autonomia aos Huguenotes?;o Edito de Nantes
Qual rei instituiu a revogação dos direitos dos Huguenotes?;Luís XIV
Qual edital revogou os direitos dos Huguenotes?;o Edito de Fontainebleau
O que os Huguenotes tiveram que fazer após o Edito de Fontainebleau?;converter-se ou fugir
Quando acabou oficialmente a perseguição aos Huguenotes?;1787
Qual foi a principal causa da perseguição aos Huguenotes?;diferenças religiosas
