pergunta;resposta
Qual foi o ano de início de transmissão da BSB?;1990
Em que cidade a BSB tinha sua sede?;Londres
Qual empresa resultou da fusão entre BSB e Sky Television?;British Sky Broadcasting
Qual tipo de serviço a BSB fornecia?;Televisão por satélite
Qual filme foi uma produção da BSB?;Hardware
Qual canal de televisão era proprietário da BSB?;Galaxy
Que tipo de organização a BSB era?;Empresa
Qual foi o destino final da BSB?;Foi absorvida pela Sky
Que canal de televisão a BSB possuía?;Now
Qual filme foi produzido pela BSB?;Memphis Belle
