pergunta;resposta
Quando foi a primeira assembleia legislativa da Escócia?;15th,
Qual é o tipo de governo atual na Escócia?;Parlamentar unicameral,
Onde está localizado o Scottish Parliament Building?;Edinburgh,
Em que áreas tem o Parlamento escocês competência para legislar?;em que ele pode fazer leis Westminster,
Quais são os poderes reservados ao parlamento da Escócia?;Parlamento do Reino Unido.,
Onde ocorreu a primeira sessão do Scottish Parliament?;12 de maio de 1999,  
Qual foi o resultado das eleições para a 6ª legislatura da Escócia?;Scottish National Party,
Quando houve uma mudança significativa na identidade nacional escocesa?;;Depois de um referendo em 1997,
Como se chama o cargo de Presidência do Parlamento Escocês?;Presiding Officer of the Scottish Parliament,  
Qual é a relação entre os grupos políticos na Escócia e o Scottish Parliament?;Opposition and Government,
Quais são as áreas específicas onde o parlamento da Escócia pode legislar?;reservas reservadas pelo Parlamento do Reino Unido.
