pergunta;resposta
Qual a diferença entre desigualdade de renda e de riqueza?;Renda é pagamento, riqueza é posse de bens.
O que mede o coeficiente de Gini?;A desigualdade na distribuição de renda.
Como a globalização afetou a desigualdade?;Reduziu a desigualdade entre países, aumentou dentro deles.
Qual foi o pico da desigualdade entre nações?;Na década de 1970.
Como a desigualdade econômica afeta a sociedade?;Pode levar à instabilidade política e social.
Qual o impacto da desigualdade no crescimento econômico?;Geralmente, impede o crescimento econômico.
Quais políticas podem reduzir a desigualdade?;Taxas e gastos públicos, especialmente gastos sociais.
O que é o Índice de Desenvolvimento Humano Ajustado pela Desigualdade?;Um índice que considera a desigualdade no desenvolvimento.
Qual a relação entre desigualdade e crescimento econômico?;A desigualdade tende a reduzir o crescimento econômico.
Como a desigualdade é medida?;Através de indicadores como o coeficiente de Gini.
