pergunta;resposta
Que ramo da ciência da computação teórica lida com a classificação de problemas computacionais por dificuldade?;teoria da complexidade computacional
O que define um problema como intrinsecamente difícil na teoria da complexidade computacional?;solução requer recursos significativos
Qual campo da ciência da computação estuda limites práticos sobre o que os computadores podem fazer?;teoria da complexidade computacional
Que medida é utilizada para quantificar a quantidade de recursos necessários para resolver problemas computacionais?;tempo e armazenamento
Quem é um dos pesquisadores conhecidos na área de teoria da complexidade computacional?;Peter Bürgisser
Qual problema Millennium Prize está relacionado à teoria da complexidade computacional?;P versus NP problem
Que campo estuda o requisito de recursos de um algoritmo específico para resolver um determinado problema?;análise de algoritmos
Qual tipo de recurso é usado na complexidade do circuito para medir a complexidade?;número de portas em um circuito
Quem são alguns dos pesquisadores ativos na área de teoria da complexidade computacional?;Scott Aaronson, Christos Papadimitriou
Qual tipo de modelo é usado para estudar problemas e quantificar sua complexidade computacional?;modelos matemáticos de computação
