pergunta;resposta
Qual porcentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
Em que medida a desigualdade econômica tem afetado a estabilidade política em países desenvolvidos?;significativamente, com aumento de revoluções e quebra de democracias.
Qual foi o principal objetivo do movimento Occupy Wall Street em relação à desigualdade econômica?;denunciar a concentração de riqueza nos muito-riches.
Qual porcentagem dos ativos globais em 2000 pertencia a apenas 1% dos adultos?;40%
A que o coeficiente Gini está relacionado?;medida de desigualdade de renda.
Em que medida a desigualdade econômica afeta o crescimento econômico?;pequeno impacto a longo prazo, segundo estudos.
Qual foi a consequência principal da redução da desigualdade global nos últimos 40 anos?;melhoria na qualidade de vida em muitos países.
Qual porcentagem dos ativos globais hoje pertencia a apenas 1% dos adultos?;aproximadamente 41%
Qual movimento social menciona o contexto como exemplo principal de luta contra a desigualdade econômica?;Occupy Wall Street
Qual foi a correlação entre desigualdade de renda e consumo nos países desenvolvidos?;menos consumo nas famílias mais ricas
