pergunta;resposta
Finally, format each line as "pergunta;resposta" with semicolons. Make sure there are exactly 10 lines and no markdown. Let me compile the list now, cross-referencing the context to confirm accuracy and conciseness.
pergunta;resposta  
De onde surgiram os Normandos?;Viking e francos ocidentais  
Quais idiomas falavam os Normandos?;Velho Norman, latim e velho nórdico  
Em que século se formou a identidade normanda?;século X  
Quem foi Rollo?;Líder viking que jurou fidelidade à França  
Qual foi a religião original dos Normandos?;paganismo nórdico  
Qual foi a conquista mais famosa dos Normandos?;Inglaterra em 1066  
Quais são os remanescentes da Ducaria da Normandia?;Ilhas Canais  
Qual estilo arquitetônico é associado aos Normandos?;Romanesque  
Quem foi o líder da conquista da Inglaterra?;Guilherme, o Conquistador  
Qual é o significado da palavra "Norman"?;Viking
