pergunta;resposta
O que é Islamismo, de acordo com o texto?;Uma ideologia política baseada em princípios islâmicos
Qual o objetivo central do Islamismo?;Reviver ou retornar a práticas islâmicas autênticas
Quais são as duas estratégias que os Islamistas podem adotar?;Revolucionária e reformista
O que é Sharia?;Um conjunto de princípios legais islâmicos
Qual o papel da influência ocidental na visão dos Islamistas?;Considerada incompatível e forma de neocolonialismo
Como alguns analistas descrevem o Islamismo?;Como uma forma de política de identidade
Por que o termo "Islamismo" é controverso?;Implica táticas violentas e extremismo
Qual termo alguns autores preferem em vez de "Islamismo"?;"Ativismo islâmico"
Quem foi Ruhollah Khomeini?;Uma figura central no Islamismo do século XX
Qual o impacto dos movimentos Islamistas no Oriente Médio?;Alteraram a política e até mesmo as fronteiras
