pergunta;resposta
Okay; I need to help create 10 question-answer pairs in Portuguese based on the provided context about ctenophores. Let me start by carefully reading through the context to identify key points that can be turned into relevant questions.
First; I notice that ctenophores are known as comb jellies and are marine invertebrates. They use cilia for swimming. That's a good fact for a question about their mode of movement.
Next; the text mentions that adult sizes range from millimeters to 1.5 meters. This can be used to ask about typical size ranges.
There's a mention of fossils dating back to the early Cambrian; about 525 million years ago. This fact can form a question about fossil evidence or historical presence.
The position of ctenophores in the evolutionary tree is debated; with some theories suggesting they are sister to sponges (Porifera Sister Hypothesis) and others that sponges appeared earlier (Ctenophora Sister Hypothesis). This can be turned into a question about their phylogenetic relationships.
I should ensure each question is relevant and the answers are concise; up to 10 words. Let me list out possible questions based on these points:
Now; I'll craft each question and ensure the answers are accurate based on the context.
Resposta: De alguns milímetros a 1;5 metros.
5.Mais que outros; os ctênoforos são predadores ou parasitas?  
Resposta: Predadores; com exceção de jovens de duas espécies.
Resposta: Há 525 milhões de anos; no Cambriano inicial.
