pergunta;resposta  
Qual é uma medida comum de desigualdade econômica?;coeficiente de Gini  
Quando a desigualdade de renda entre nações atingiu seu pico?;1970s  
Como políticas fiscais reduzem desigualdade de renda?;reduzem em um terço  
O que é o Índice de Desenvolvimento Humano Ajustado à Desigualdade?;índice composto que considera desigualdade  
Como a globalização afetou desigualdade entre e dentro de nações?;reduziu global, aumentou dentro  
Quais fatores estão ligados à desigualdade econômica?;instabilidade política, crescimento lento  
Quantas economias avançadas tiveram aumento de desigualdade?;90%  
Qual o impacto da desigualdade no crescimento econômico?;inibe crescimento econômico  
Qual é o foco de debates políticos sobre desigualdade?;políticas tributárias e gastos públicos  
O que aconteceu com a renda global entre nações desde 1970?;convergência para renda média
