pergunta;resposta
Quantos Estados-Membros há na União Europeia?;27 Estados-Membros
Em qual ano foi fundada a Comunidade Européia do Carvão e do Aço?;1952
Qual tribunal interpreta o direito da UE?;Corte de Justiça da UE
Qual é um dos objetivos do direito da UE?;Promover justiça social
Quais tratados formam a estrutura constitucional da UE?;Tratados da União Europeia
Nomeie uma revista relacionada ao direito da UE.;Common Market Law Review
Quem é um estudioso na área do direito da UE?;John Bell
Qual outro periódico está associado à disciplina?;Revista de Direito Europeu
Qual subdisciplina está associada ao direito da UE?;Henry G. Schermers
Qual template wiki é usado para redirecionamento?;Template:Redirect category shell
