pergunta;resposta
Qual é o apelido do Parlamento Escocês?;Holyrood  
Quantos membros compõem o Parlamento Escocês?;129 membros  
Qual sistema eleitoral é usado para eleger os MSPs?;Sistema adicional  
Quando ocorreu a eleição geral mais recente?;6 de maio de 2021  
Qual partido venceu a eleição de 2021?;Partido Nacional Escocês  
Qual era o nome original do Parlamento Escocês?;Parlamento da Escocia  
Quando a Escocia se uniu à Inglaterra?;1707  
Qual ato estabeleceu os poderes de devolução?;Ato da Escocia de 1998  
Qual ato ampliou os poderes sobre impostos?;Ato da Escocia de 2012  
Qual ato busca restringir competências devolvidas?;Ato do Mercado Interno da União Europeia de 2020
