pergunta;resposta
O que é imperialismo?;Política de extensão de poder e domínio
Quais são os métodos do imperialismo?;Aquisição territorial e controle político-econômico
O que é poder duro?;Poder militar e econômico
O que é poder mole?;Poder cultural e diplomático
Como o imperialismo difere do colonialismo?;Conceito distinto, outras formas de expansão
Quais são os objetivos principais do imperialismo?;Estender poder e domínio
Quais são os dois tipos de poder no imperialismo?;Poder duro e poder mole
Quais são os tipos de governo relacionados ao imperialismo?;Muitos tipos de governos
Qual é o foco principal do imperialismo?;Controle político-econômico
Como o imperialismo usa poder cultural?;Através do poder mole
