pergunta;resposta
Vou criar um conjunto de 10 pares "pergunta;resposta" com base no contexto fornecido sobre Jacksonville, Florida. Vou garantir que:
1. Qual é a maior cidade da Flórida em população?;Jacksonville
2. Em que ano Jacksonville se consolidou com o Condado de Duval?;1968
3. Qual rio passa por Jacksonville?;St. Johns
4. Quem foi a cidade de Jacksonville nomeada em homenagem?;Andrew Jackson
5. Qual é o apelido de Jacksonville?;The River City
6. Quantos habitantes Jacksonville tinha em 2020?;949.611
7. Que grupo indígena habitava a região antes da colonização europeia?;Timucua
8. Em que ano foi fundada a colônia francesa Fort Caroline em Jacksonville?;1564
9. Que tipo de porto Jacksonville é?;Porto marítimo
10. Qual é o apelido alternativo de Jacksonville?;The Bold New City of the South
1. Qual é a maior cidade da Flórida em população?;Jacksonville
2. Em que ano Jacksonville se consolidou com o Condado de Duval?;1968
3. Qual rio passa por Jacksonville?;St. Johns
4. Quem foi a cidade de Jacksonville nomeada em homenagem?;Andrew Jackson
5. Qual é o apelido de Jacksonville?;The River City
6. Quantos habitantes Jacksonville tinha em 2020?;949.611
7. Que grupo indígena habitava a região antes da colonização europeia?;Timucua
8. Em que ano foi fundada a colônia francesa Fort Caroline em Jacksonville?;1564
9. Que tipo de porto Jacksonville é?;Porto marítimo
10. Qual é o apelido alternativo de Jacksonville?;The Bold New City of the South
pergunta;resposta
Qual é a maior cidade da Flórida em população?;Jacksonville
Em que ano Jacksonville se consolidou com o Condado de Duval?;1968
Qual rio passa por Jacksonville?;St. Johns
Quem foi a cidade de Jacksonville nomeada em homenagem?;Andrew Jackson
Qual é o apelido de Jacksonville?;The River City
Quantos habitantes Jacksonville tinha em 2020?;949.611
Que grupo indígena habitava a região antes da colonização europeia?;Timucua
Em que ano foi fundada a colônia francesa Fort Caroline em Jacksonville?;1564
Que tipo de porto Jacksonville é?;Porto marítimo
Qual é o apelido alternativo de Jacksonville?;The Bold New City of the South
