pergunta;resposta
I need to ensure each answer is under 10 words. Let me adjust if necessary. Also, make sure the questions are in Portuguese and the answers are in Portuguese. The CSV format should be pergunta;resposta. Let me structure each pair correctly without any markdown. Double-check that all 10 are covered and the answers are accurate based on the context.
pergunta;resposta  
Qual é o objetivo principal do islamismo?;Reconstituir estados segundo princípios islâmicos.  
Quais são as estratégias principais do islamismo?;Revolutionário ou reformista.  
O que o islamismo defende em termos de governança?;Aplicação da Sharia.  
Qual é o papel da Sharia no islamismo?;Centralidade na ordem islâmica.  
O que distingue movimentos islâmicos de extremistas?;Métodos: pacíficos vs. violentos.  
Quem são figuras importantes no islamismo?;Hassan al-Banna, Qutb, Khomeini.  
Como alguns movimentos islâmicos atuam?;Por meio de processos políticos pacíficos.  
Qual termo evita a associação de "islamismo"?;Movimento islâmico.  
O que Qutb defendia?;Vioência, mas denunciava matar inocentes.  
Qual impacto tiveram os movimentos islâmicos?;Mudou políticas e fronteiras no Oriente Médio.
