pergunta;resposta
The context given is a detailed abstract about Ctenophora, which are marine invertebrates known as comb jellies. There are also some triples and examples. The user provided an example CSV, so I need to follow that structure exactly: "pergunta;resposta" with each line separated by a semicolon.
1. Qual é o nome comum de Ctenophora?;comb jellies
2. O que Ctenophora usa para nadar?;grupos de cílios
3. Qual o tamanho máximo de Ctenophora?;1,5 m
4. Onde Ctenophora vive?;águas marinhas
5. Qual a classificação de Ctenophora?;filo de invertebrados marinhos
6. O que Ctenophora come?;presas desde larvas até crustáceos
7. Como é a estrutura do corpo de Ctenophora?;massa de gelatina com camadas de dois células
8. Qual o debate sobre a evolução de Ctenophora?;posição na "árvore da vida"
9. Qual o significado do nome Ctenophora em grego?;"comb" e "carregar"
10. Como são os fósseis de Ctenophora?;encontrados em lagerstätten do Cambriano
pergunta;resposta
Qual é o nome comum de Ctenophora?;comb jellies
O que Ctenophora usa para nadar?;grupos de cílios
Qual o tamanho máximo de Ctenophora?;1,5 m
Onde Ctenophora vive?;águas marinhas
Qual a classificação de Ctenophora?;filo de invertebrados marinhos
O que Ctenophora come?;presas desde larvas até crustáceos
Como é a estrutura do corpo de Ctenophora?;massa de gelatina com camadas de dois células
Qual o debate sobre a evolução de Ctenophora?;posição na "árvore da vida"
Qual o significado do nome Ctenophora em grego?;"comb" e "carregar"
Como são os fósseis de Ctenophora?;encontrados em lagerstätten do Cambriano
