```
pergunta;resposta
O que é a geologia?;Estudo da Terra e seus processos.
Qual linguagem deriva o termo geologia?;Grego antigo.
A geologia estuda aspectos de quais ciências?;Ciências da terra.
Quem determina as idades relativas e absolutas das rochas?;Geólogos.
Como os geólogos descrevem a história do planeta?;Usando ferramentas geológicas.
Qual teoria é comprovada principalmente por evidências geológicas?;Tectônica de placas.
O que os geólogos estudam além da Terra?;Outros planetas sólidos.
Quais são usados na pesquisa geológica?;Métodos físicos e químicos.
Qual campo prático é importante para a exploração de recursos naturais?;Geologia aplicada à engenharia.
Por que estuda-se o clima passado da Terra?;Entender mudanças climáticas históricas.
```
