pergunta;resposta
O sistema imunológico lida com diversos tipos de ameaças?;sim,
Qual parte do corpo é responsável pelo desenvolvimento de anticorpos?;B-células.
Como se chama a célula responsável pela função de defesa contra as bactérias e os vírus?;Macrófagos.
Quais são os dois principais tipos de células no sistema imunológico?;Células T versus Células B.
O que ocorre quando o sistema imunológico está desatenuado?;Imunodeficiência.
Qual é a função dos macrófagos na resposta imune?;Captura e devolução de material danificado ou patógeno para o sistema imunológico.
Quais são os dois tipos principais de resposta imune no corpo humano?;Resposta imunológica adaptativa versus imunidade inata.
Como é chamado a função do sistema imunológico em relação ao cérebro?;Sistema Imune Neuroimune.
Qual é o termo para a resposta exagerada do sistema imune que causa dano ao organismo?;Autoimunidade.
Quais são os dois principais componentes do sistema imunológico, tanto periférico quanto inato?;Células T e Células B.
