pergunta;resposta
Qual é a posição de Victoria em termos de população entre os estados da Austrália?;segundo mais populoso
Quantas línguas aborígenes eram faladas na área que hoje é Victoria antes da colonização europeia?;mais de 30
Quem governa Victoria desde 2014?;Partido Trabalhista, liderado por Daniel Andrews
Qual é o nome do governador atual de Victoria?;Linda Dessau
Quantas cadeiras Victoria possui na Câmara dos Representantes da Austrália?;38
Qual é a capital do estado de Victoria?;Melbourne
O que tornou Victoria um estado mais populoso e rico no século XIX?;a corrida do ouro
Como é conhecida Melbourne em termos esportivos?;capital mundial dos esportes
Quais são os dois oceanos que limitam o estado de Victoria?;Mar de Tasman, Oceano Austral
Qual é a população aproximada de Victoria?;mais de 6.5 milhões
