pergunta;resposta
Qual conceito está relacionado à distribuição desigual de renda e riqueza?;desigualdade econômica
O que o texto menciona sobre a relação entre globalização e desigualdade?;aumentou a desigualdade dentro das nações
Em qual década o pico da desigualdade entre as nações ocorreu?;1970
O que o texto indica sobre a desigualdade de renda na maioria das nações?;tem aumentado significativamente nos últimos 30 anos
Qual é uma possível consequência da desigualdade econômica, segundo o texto?;instabilidade política e social
Qual índice é amplamente utilizado para medir a desigualdade econômica?;Gini
O que o texto menciona sobre o efeito das políticas governamentais na distribuição de renda?;podem diminuir a desigualdade de renda
Em que área Branko Milanović atua?;desigualdade econômica
Qual porcentagem das economias avançadas viu um aumento na desigualdade de renda?;aproximadamente 90%
O que o texto aponta como um fator que pode levar à instabilidade econômica?;desigualdade de terra e capital humano
