pergunta;resposta
Qual foi a principal causa da Morte Negra?;Plaga bubônica transmitida por pulgas de ratos
Quando ocorreu a Pandemia da Morte Negra?;De 1346 a 1353
Quantos mortos foram registrados durante a Morte Negra?;75-200 milhões
Qual foi o efeito mais profundo da Morte Negra na Europa?;Religioso, social e econômico
Onde acredita-se que tenha surgido a Morte Negra?;Central Ásia ou Leste Ásia
Quais eram as principais formas de transmissão da Morte Negra?;Pulgas de ratos (bubônica) e contato humano (pneumônica/septicêmica)
Qual foi a origem mais aceita para a disseminação inicial da Morte Negra?;Crimeia, comercio genovês
Quando ocorreu o pico da epidemia na Europa?;De 1347 a 1351
Qual foi o impacto estimado da Morte Negra na população mundial?;Redução de c. 200 milhões a 60%
Quando os efeitos da Morte Negra foram superados pela população europeia?;Até 1500
Quantas gerações passaram até que a população europeia voltasse ao nível de 1300?;Pelo menos duas
