```
pergunta;resposta
Qual é a principal forma de medir a desigualdade econômica?;Coeficiente de Gini
Economic inequality pode ser vista entre países ou estados, mas também entre quais grupos?;grupos de pessoas
O que fez a globalização reduzir a desigualdade mundial?;convergência de renda entre países
Qual é o impacto da desigualdade econômica na estabilidade política e social?;instabilidade, revolução, conflito civil
Como os impostos e transferências governamentais afetam a distribuição de renda nos países avançados?;reduzem a desigualdade em um terço
Qual é o tipo de igualdade que se refere à oportunidade de todos?;igualdade de oportunidade
Como a desigualdade econômica impacta o crescimento econômico, segundo pesquisas?;hindra o crescimento econômico e a estabilidade macroeconômica
Quem é um dos principais estudiosos da desigualdade econômica?;Branko Milanović
Qual índice leva em conta a desigualdade no desenvolvimento humano?;IDH ajustado para desigualdade
Em que década a desigualdade de renda entre países atingiu seu pico?;1970s
```
