pergunta;resposta
Quem estabeleceu a dinastia Yuan?;Kublai Khan
Qual o nome oficial da dinastia Yuan em chinês?;大元 (Dà Yuán)
Qual clã do imperador mongol Kublai Khan pertencia?;Borjigin
Qual dinastia chinesa precedeu a dinastia Yuan?;Dinastia Song
Em que ano a dinastia Yuan foi oficialmente proclamada?;1271
Qual batalha marcou o fim da dinastia Song do Sul?;Batalha de Yamen
Qual foi a primeira etnia não-Han a governar toda a China?;Mongol
Onde os governantes Genghisid se retiraram após a derrota?;Planalto Mongol
Qual sistema de escrita alguns Yuan emperors usaram?;'Phags-pa
Qual título Kublai Khan reivindicou além de Imperador da China?;Grande Khan
