```csv
subject,predicate,object
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/mouthElevation,"0.0"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/resource/Netherlands
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/imageCaption,"The Rhine in Basel, Switzerland"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/imageSize,"300"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/name,"Rhine"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/pushpinMapSize,"240"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/subdivisionName,"France"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/subdivisionName,"Central and Western Europe"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/subdivisionName,"Val di Lei, Italy"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/subdivisionType,"Countries"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/subdivisionType,"Rhine Basin"
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:As_of
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Authority_control
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Cite_EB1911
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Convert
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Coord
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Efn
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:IPA-de
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Maplink
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:PIE
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/wikiPageUsesTemplate,http://dbpedia.org/resource/Template:Rhine_Tributaries
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:France–Germany_border
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Geography_of_Central_Europe
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Graubünden–St._Gallen_border
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Rivers_of_Aargau
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Rivers_of_Gelderland
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Rivers_of_Grand_Est
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Rivers_of_North_Rhine-Westphalia
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Rivers_of_Rhineland-Palatinate
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/dcterms:subject,http://dbpedia.org/resource/Category:Rivers_of_South_Holland
http://dbpedia.org/resource/Rhine,http://dbpedia.org/ontology/ns3:sameAs,http://viaf.org/viaf/259663544
