pergunta;resposta
Qual medida é amplamente utilizada para avaliar a desigualdade econômica?;Coeficiente de Gini
A desigualdade de renda entre países atingiu o pico em que década?;1970
Como a globalização afetou a desigualdade entre e dentro das nações?;Reduziu entre, aumentou dentro
O que a pesquisa geralmente associa à desigualdade econômica?;Instabilidade política e social
Em economias avançadas, em quanto as políticas de impostos e transferências reduzem a desigualdade?;Um terço
Qual tipo de desigualdade reduz mais o crescimento econômico?;Desigualdade de terra e capital humano
Além da renda e riqueza, qual outro fator é importante para medir a desigualdade econômica?;Consumo
O que é a Igualdade de Oportunidades?;Igual acesso a recursos e chances
Qual índice considera a desigualdade no desenvolvimento humano?;Índice de Desenvolvimento Humano Ajustado
Em que período a desigualdade de renda dentro dos países aumentou significativamente?;Últimos 30 anos
