pergunta;resposta
O que é civil disobedience?;desobediência civil.
Em que ano ocorreu a Revolução do Canto na Ucrânia?;2004,
Quem são os principais exemplos de desobediência civil?;gípcios, o apartheid.
Por que as pessoas escolhem a desobediência civil?;resistência não violentos.
Civil disobedience é um tipo de protesto?;sim
Onde ocorreram as manifestações do Movimento das Crianças na Ucrânia?;Ucrânia,
Quais são os principais métodos de desobediência civil citados no contexto?;citizenship amendment act, protestos de camisetas vermelhas.
Por que Henry David Thoreau popularizou o termo "civil disobedience"?;por sua influência na resistência da mulher nos EUA,
O que é a desobediência civil contra leis injustas?;resistência não violentos,
Em qual movimento de direitos civis nos EUA se encaixam aspectos de civil disobedience?;movimento dos Direitos Civis, Martin Luther King Jr.
