pergunta;resposta
Qual a localização geográfica de Jacksonville?;Na costa atlântica do nordeste da Flórida
Qual o tamanho de Jacksonville em área?;A maior cidade em área nos EUA contíguos
Em que ano Jacksonville se consolidou com o condado de Duval?;1968
Qual a população de Jacksonville em 2020?;949.611 habitantes
Qual o ranking populacional de Jacksonville nos EUA em 2020?;12ª cidade mais populosa
Qual o nome do rio que corta Jacksonville?;Rio St. Johns
Qual o povo nativo original que habitava a área de Jacksonville?;Timucua
Qual o nome da colônia francesa estabelecida em Jacksonville em 1564?;Fort Caroline
Quais os principais setores da economia de Jacksonville?;Serviços financeiros, saúde e logística
Como são chamados os habitantes de Jacksonville?;Jacksonvillians ou Jaxsons
