```csv
pergunta;resposta
Qual é o nome chinês da dinastia Yuan?;元朝
Qual é o nome oficial da dinastia Yuan?;大元
Quem começou a dinastia Yuan?;Kublai Khan
Quem liderou o clã mongol Borjigin?;Kublai Khan
Quando Khan declarou formalmente a dinastia Yuan?;1271
Em que império não chinês a dinastia Yuan conseguiu?;Império Mongol
Que dinastia veio antes do Yuan?;Dinastia Song
Que dinastia veio depois do Yuan?;Dinastia Ming
Quem foi o avô de Kublai Khan?;Genghis Khan
Quando Khan estabeleceu o Grande Yuan?;1271
Qual era a principal característica da dinastia Yuan?;Dinastia Mongol
Em que ano a dinastia Yuan chegou ao fim?;1368
Qual a importância do Palácio de Shangdu?;Capital da dinastia Yuan
Como a dinastia Yuan se diferencia de outras?;Primeira dinastia fundada por não-Han
Qual foi o principal objetivo de Kublai Khan?;Conquistar a China
Qual o papel da língua mongol na dinastia Yuan?;Língua oficial e de administração
Como a dinastia Yuan impactou a cultura chinesa?;Introdução de costumes e ideias mongóis
Qual o impacto da dinastia Yuan no comércio?;Expansão do comércio e rotas marítimas
Qual a relação da dinastia Yuan com a Igreja Nestoriana?;Apoio à Igreja Nestoriana
Como a dinastia Yuan impactou a economia chinesa?;Desenvolvimento de novas tecnologias e práticas agrícolas
Qual a importância da Proclamação da Dinastia?;Estabelecimento da dinastia Yuan
Qual a relação da dinastia Yuan com o Império Bizantino?;Relações diplomáticas e comerciais
Qual o papel de Ma Wencheng na dinastia Yuan?;Primeira mulher a ocupar um cargo de alta posição
Como a dinastia Yuan afetou a estrutura administrativa chinesa?;Reorganização do governo e da burocracia
Qual o significado da palavra "Yuan" no nome da dinastia?;Grande
Qual o impacto da dinastia Yuan no desenvolvimento da cidade de Hangzhou?;Centro econômico e cultural
Como a dinastia Yuan influenciou a arte e a arquitetura chinesas?;Estilos artísticos híbridos
Como a dinastia Yuan se relaciona com a história do Tibete?;Relações diplomáticas e religiosas
Qual o papel de Guo Kan na dinastia Yuan?;Administrador e diplomata
Como a dinastia Yuan se relaciona com a história do Japão?;Relações diplomáticas e comerciais
Qual a importância da Proclamação da Dinastia?;Estabelecimento da dinastia Yuan
```
