pergunta;resposta
Qual é o símbolo químico do elemento oxigênio?;O
Qual é o número atômico do oxigênio?;8
Em que grupo da tabela periódica se encontra o oxigênio?;calcogênio
Quantos átomos se combinam para formar o dioxigênio?;dois
O que compõe a maior parte da crosta terrestre?;oxidados
Quem descobriu o oxigênio?;Lavoisier, Scheele e Priestley
Quanto de oxigênio constitui a atmosfera da Terra em condições normais?;20,95%
O que se forma quando dois átomos de oxigênio se combinam?;dioxigênio
Que nome foi dado ao processo pelo qual o oxigênio é produzido durante a fotossíntese?;respiração celular
Qual é a principal função do oxigênio nas vias respiratórias?;transporte de dióxido de carbono
