```csv
pergunta;resposta
John Simpkins possui alma mater Harvard University?;John Simpkins
William Tan possui alma mater Harvard University?;William Tan
Oliver S. Picher possui alma mater Harvard University?;Oliver S. Picher
Jennifer Stow possui instituições de trabalho Harvard University?;Jennifer Stow
Bob Stump (Arizona politician, born 1971) possui alma mater Harvard University?;Bob Stump
Nancy Yi Fan possui alma mater Harvard University?;Nancy Yi Fan
Charles Richard Taylor possui alma mater Harvard University?;Charles Richard Taylor
Burt Glinn possui treinamento Harvard University?;Burt Glinn
Barzillai Gannett possui alma mater Harvard University?;Barzillai Gannett
Herbert Pell possui alma mater Harvard University?;Herbert Pell
Raul Pangalangan foi educado em Harvard University?;Raul Pangalangan
Roberts Blossom possui alma mater Harvard University?;Roberts Blossom
Yehezkel Dror possui alma mater Harvard University?;Yehezkel Dror
H. Eugene Stanley possui locais de trabalho Harvard University?;H. Eugene Stanley
Judy Melinek possui alma mater Harvard University?;Judy Melinek
W. Tecumseh Fitch pertence à instituição Harvard University?;W. Tecumseh Fitch
Arnold Weinstein (scholar) possui alma mater Harvard University?;Arnold Weinstein
Frank Westheimer possui alma mater Harvard University?;Frank Westheimer
John James Appleton possui alma mater Harvard University?;John James Appleton
Gernot Wagner possui alma mater Harvard University?;Gernot Wagner
John W. Hutchinson possui instituição de trabalho Harvard University?;John W. Hutchinson
Murray Shear possui instituição de trabalho Harvard University?;Murray Shear
Robert Brandenberger foi educado em Harvard University?;Robert Brandenberger
Louis Feldman possui alma mater Harvard University?;Louis Feldman
Lorenzo di Bonaventura possui alma mater Harvard University?;Lorenzo di Bonaventura
Garnett H. Kelsoe possui alma mater Harvard University?;Garnett H. Kelsoe
Carlos Cáceres Contreras possui alma mater Harvard University?;Carlos Cáceres Contreras
Marian Walsh foi educado em Harvard University?;Marian Walsh
Alicia Munnell possui alma mater Harvard University?;Alicia Munnell
Harvard University possui afiliações esportivas NCAA Division I?;Harvard University
Harvard Extension School possui entidade pai Harvard University?;Harvard Extension School
Melvin Konner possui locais de trabalho Harvard University?;Melvin Konner
Sarah Sewall foi educado em Harvard University?;Sarah Sewall
John Hallowell possui escola Harvard University?;John Hallowell
Ali Lenin Aguilera possui alma mater Harvard University?;Ali Lenin Aguilera
Fernando Restoy foi educado em Harvard University?;Fernando Restoy
Charles Franklin Thwing possui alma mater Harvard University?;Charles Franklin Thwing
Ben H. Procter possui alma mater Harvard University?;Ben H. Procter
Walter Eugene Clark tem o título de Harvard University?;Walter Eugene Clark
Eric A. Walker (engineer) possui alma mater Harvard University?;Eric A. Walker
Edward Laumann possui alma mater Harvard University?;Edward Laumann
David Nathan Merrill possui alma mater Harvard University?;David Nathan Merrill
