pergunta;resposta
O número atômico do elemento oxigênio?;8.  
Qual é o elemento mais abundante na Terra?;oxigênio.  
Que forma diatômica o oxigênio assume?;O2.  
Qual a porcentagem do oxigênio na atmosfera?;20,95%.  
Qual o papel do oxigênio na combustão?;oxidante.  
Quem reconheceu o oxigênio como elemento?;Antoine Lavoisier.  
Qual a ordem de abundância do oxigênio no universo?;terceiro.  
Quais compostos são formados pelo oxigênio?;óxidos.  
Como o oxigênio é renovado na atmosfera?;fotossíntese.  
Qual é um alótropo do oxigênio?;ozônio.
