pergunta;resposta  
Quando foi estabelecida a dinastia Yuan?;1271  
 quem fundou a dinastia Yuan?;Kublai Khan  
 quais terras o reiuan controlling inicialmente?;As Norinas China e Mongolia  
 Quals dos reis usaram Chinese em lugar de mongolian?;Alguns de seus sucedentos  
 Quantos regidores governaram a Yuan dinastia?;6 regidores (de 1271 a 1368)  
 Quem reiuan teve como origem a sequência que led à Ming dinastia?;O imperador de.song  
 De onde eram os reisuan provenientes?;Do clan Borjigin  
 Em qual ano o dinastia Yuan foi derretido pela dinastia Ming?;1368  
 Qual era o título adicional do rainha Kublai Khan?;Grande Khan  
 Em qual ano a dinastia Yuan terminou?;1635
