pergunta;resposta
Quem fundou a Dinastia Yuan?;Kublai Khan.
Qual dinastia precedeu a Yuan?;A Song.
Em qual ano foi estabelecida a Yuan?;1271.
Qual foi a primeira dinastia não-han a governar toda a China?;Yuan.
Em que batalha os Yuan foram derrotados definitivamente?;Batalha de Yamen.
De quais dinastias anteriores os Yuan se declararam sucessores?;Desde os Três Augustos até o Tang.
Que imperadores yuan falavam chinês?;Alguns.
Qual script mongol foi usado além do chinês?;'Phags-pa.
Para onde os Yuan retornaram após a derrota pelo Ming?;Planalto Mongol.
Qual título Kublai Khan reivindicou além de Imperador da China?;Khan Supremo.
