pergunta;resposta
Qual é uma definição fundamental de um número primo?;um número maior que 1 que não tem divisores além de 1 e ele mesmo.
O que caracteriza um número como "composto"?;um número maior que 1 que pode ser dividido por números menores que ele.
Qual é o teorema central que relaciona números primos com a fatoração de números maiores?;o teorema fundamental da aritmética.
Qual a importância dos números primos na teoria dos números? ; eles são os blocos de construção de todos os números inteiros.
O que é a "primalidade" de um número?;uma propriedade que indica se um número é primo ou não.
Qual é o método mais simples para verificar a primidade de um número? ; trial division.
Quais algoritmos são usados para testar a primidade de grandes números? ; Miller-Rabin e AKS.
Qual é o nome do processo que confere a primidade de um número? ; divisão.
O que são números primos em termos de representação matemática? ; um produto de números primos únicos.
Qual a importância dos números primos na criptografia moderna? ; eles são a base da criptografia de chave pública.
