pergunta;resposta
"atomic number of oxygen";"8"
"periodic table group of oxygen";"chalcogens"
"percentage of oxygen in earth's atmosphere";"20.95%"
"main form of oxygen in earth's crust";"oxides (almost half)"
"most abundant element on earth";"oxygen"
"abundance rank of oxygen in the universe";"third after hydrogen and helium"
"allotrope of oxygen besides o2";"ozone (o3)"
"scientist who coined the name 'oxygen'";"antoine lavoisier"
"first scientist to isolate oxygen";"michael sendivogius"
"primary medical use of oxygen";"oxygen therapy"
