pergunta;resposta  
O sistema imunológico possui quais dois subsistemas principais?;inata e adaptativa  
Qual é a função da memória imunológica?;resposta mais forte a patógenos  
Qual é a base da vacinação?;imunidade adaptativa  
O que é imunodeficiência?;sistema imunológico menos ativo  
Quais são exemplos de doenças autoimunes?;hashimoto, artrite reumatóide  
O que é a fagocitose?;englobar e destruir patógenos  
Qual é a função dos defensinas?;peptídeos antimicrobianos  
O que é o sistema complemento?;mecanismo imunológico auxiliar  
Qual é a função do sistema imunológico inata?;resposta pré-configurada a estímulos  
Quais são as causas da imunodeficiência humana?;genética, adquirida ou medicamentos
