pergunta;resposta
O sistema imunológico protege os organismos contra o que?;doenças.
Quais são os dois principais tipos de imunidade?;imunidade inata e adaptativa.
Qual órgão produz células sanguíneas imunes, como linfócitos?;ossa moles.
O que se chama da habilidade do sistema imunológico de aprender a reconhecer patógenos específicos?;imunidade adaptativa.
Qual é o sistema imunológico mais antigo e menos específico?;sistema imunológico inato.
Quais são os dois tipos principais de células que combatem infecções?;células brancas (leucócitos).
O que acontece quando o sistema imunológico ataca tecidos saudáveis?;autoimunidade.
Qual órgão do sistema imunológico é responsável por filtrar e combater germes?;tonsila.
Quais são as doenças causadas por um sistema imunológico hiperativo?;artrite reumatóide, diabetes tipo 1.
Que células identificam e eliminam ameaças, como patógenos?;linfócitos T e B.
