pergunta;resposta
1. O que é uma máquina a vapor?;Motor que usa vapor para fazer trabalho mecânico
2. Como funciona uma máquina a vapor?;Usa pressão do vapor para mover pistão
3. Qual a diferença entre motor a vapor e turbina a vapor?;Motor a vapor é do tipo reciprocante
4. Qual o ciclo termodinâmico usado na análise da máquina a vapor?;Ciclo de Rankine
5. Quem inventou a primeira bomba de água a vapor?;Jerónimo de Ayanz y Beaumont
6. Quem criou o primeiro motor a vapor comercialmente bem-sucedido?;Thomas Newcomen
7. Qual foi a melhoria crítica de James Watt nos motores a vapor?;Condensação em recipiente separado
8. Para que serviram os motores a vapor na Revolução Industrial?;Era fonte de energia nas fábricas
9. Como os motores a vapor substituíram as velas nos navios?;Através de navios a vapor de remos
10. Por que os motores a vapor foram substituídos no século XX?;Melhorias em motores elétricos e de combustão
pergunta;resposta
O que é uma máquina a vapor?;Motor que usa vapor para fazer trabalho mecânico
Como funciona uma máquina a vapor?;Usa pressão do vapor para mover pistão
Qual a diferença entre motor a vapor e turbina a vapor?;Motor a vapor é do tipo reciprocante
Qual o ciclo termodinâmico usado na análise da máquina a vapor?;Ciclo de Rankine
Quem inventou a primeira bomba de água a vapor?;Jerónimo de Ayanz y Beaumont
Quem criou o primeiro motor a vapor comercialmente bem-sucedido?;Thomas Newcomen
Qual foi a melhoria crítica de James Watt nos motores a vapor?;Condensação em recipiente separado
Para que serviram os motores a vapor na Revolução Industrial?;Era fonte de energia nas fábricas
Como os motores a vapor substituíram as velas nos navios?;Através de navios a vapor de remos
Por que os motores a vapor foram substituídos no século XX?;Melhorias em motores elétricos e de combustão
