pergunta;resposta
1. Pergunta;Resposta
pergunta;resposta
Em qual cidade está localizada a Universidade de Chicago?;Chicago.
Qual é o tipo da Universidade de Chicago?;Particular.
Quantas divisões graduadas existem na universidade?;Cinco.
Quantas escolas profissionais há na universidade?;Oito.
Quais são os campi internacionais da universidade?;Londres, Paris, Beijing, Delhi e Hong Kong.
Em quais disciplinas a universidade é pioneira?;Economia, direito, crítica literária, matemática, física, religião, sociologia e ciência política.
Onde foi realizada a primeira reação nuclear auto-sustentável?;Bаixo do Stagg Field.
Qual foi a contribuição química da universidade?;"Radiocarbon revolution" na datação de carbono-14.
Quais laboratórios nacionais administra a universidade?;Fermi e Argonne.
Quantos laureados Nobel estão associados à universidade?;97.
