pergunta;resposta
3. Mention two subsystems of the immune system. Innate and adaptive: "imune inato; imune adaptativo."
pergunta;resposta
Qual é o principal objetivo do sistema imunológico?;Proteger contra doenças
Como o sistema imunológico adaptativo responde aos patógenos?;Com uma resposta adaptada e específica
O que é a deficiência imunológica?;Sistema imunológico enfraquecido
Qual é um exemplo de doença autoimune?;Lupus eritematoso sistêmico
Que tipo de moléculas são as defensinas?;Peptídeos antimicrobianos
Qual é a base da vacinação?;Memória imunológica
O que o sistema imunológico faz para distinguir patógenos do tecido saudável?;Reconhece moléculas específicas
No que consiste a doença autoimune?;Ataque ao próprio corpo
O que diferencia os vertebrados com mandíbula de outros organismos?;Mecanismos de defesa mais sofisticados
