pergunta;resposta
6. The IPCC doesn't do original research; it compiles existing literature.
pergunta;resposta
Quando foi criado o IPCC?;1988
Quantos Estados-membros tem o IPCC?;195
Qual é a sede do secretariado do IPCC?;Genebra, Suíça
De quantos anos dura um ciclo de avaliação do IPCC?;Seis a sete anos
O IPCC realiza pesquisa original?;Não
Quem endossou os achados do IPCC em 2007?;Cientistas e governos membros
Qual foi o impacto principal do Quinto Relatório de Avaliação?;Acordo de Paris de 2015
Quando começou o sexto ciclo de avaliação?;2015
Em que ano foi publicado o relatório especial sobre aquecimento global de 1,5°C?;2018
Qual é a previsão para conclusão do Sexto Relatório de Avaliação?;Março de 2023
