```
pergunta;resposta
Qual é a forma mais utilizada para medir a desigualdade econômica?;Gini coefficient
Que tipo de índice leva em conta a desigualdade na medida do desenvolvimento humano ajustado?;Inequality-adjusted Human Development Index
O que aconteceu com a desigualdade global entre países desde os anos 1970?;Reduziu, com convergência dos níveis de renda
Como o aumento da desigualdade dentro das nações impactou as economias avançadas nos últimos 30 anos?;Aumento significativo na desigualdade de renda em cerca de 90% delas
Quais efeitos a desigualdade econômica pode ter sobre a estabilidade política e social?;Estimula instabilidades, como revoluções e conflitos civis
Como políticas tributárias e de gastos afetam a desigualdade de renda em economias avançadas?;Diminuem por um terço através da redistribuição
Quais medidas são importantes para avaliar a desigualdade econômica além da distribuição de riqueza?;Distribuição de renda e consumo
Como o aumento da desigualdade afeta o crescimento econômico e a estabilidade macroeconômica?;Hindera o crescimento e reduz a estabilidade
Quais tipos de igualdades são conceitos importantes relacionados à desigualdade econômica?;Equidade, igualdade de resultado e oportunidade
Como a globalização afetou a desigualdade entre nações versus dentro delas?;Diminuiu entre nações mas aumentou dentro das nações
```
