pergunta;resposta
A capital da Polônia é conhecida em polonês como?;Warszawa
Qual rio passa pela cidade de Varsóvia?;Vistula
Quais são os dois principais aeroportos internacionais de Varsóvia?;Warsaw Chopin, Warsaw Modlin
Quantas estações o metrô de Varsóvia possui atualmente?;64
Qual é o nome da bolsa de valores mais importante na Europa Central e Oriental?;Warsaw Stock Exchange
Quem é o presidente do Conselho Europeu com sede em Varsóvia?;Frontex
Quantos distritos compõem a área metropolitana de Varsóvia?;18
Qual estádio abriga os jogos da seleção polonesa de futebol?;Stadion Narodowy
Qual é o nome do teatro mais importante em Varsóvia?;Warsaw Grand Theatre
Quantas pessoas vivem na área metropolitana de Varsóvia?;3.1 million
