pergunta;resposta
Qual tipo de escola não é governamental?;Escola privada
Como são chamadas as escolas que não dependem da governança do governo?;Escolas privadas
O que é uma escola privada?;Não administrada pelo governo
Em qual aspecto diferem escolas públicas e privadas?;Governança independente
Por que a maioria das escolas privadas tem um conselho de administração?;Garantir seu funcionamento autônomo
O termo "escola autônoma" é usado na administração de quais instituições?;Escolas privadas
Que tipo de escola não depende do financiamento governamental?;Escola Privada
Por que as escolas privadas têm um sistema de governo próprio?;Para garantir o seu funcionamento independente
Qual é a principal característica das escolas privadas?;Governança independentemente da administração governamental
Como se diferenciam as escolas públicas e as privadas em termos de financiamento?;Não dependem do financiamento governamental
