pergunta;resposta
Quantas nações são membros da União Europeia?;27
Qual é o objetivo principal da legislação da União Europeia?;Promover paz, justiça social e proteção ambiental
Quando foi fundada a Comunidade Europeia do Carvão e do Aço?;1952
Qual documento constitui a estrutura constitucional da lei da União Europeia?;Os Tratados da União Europeia
Qual instituição interpreta a lei da União Europeia?;O Tribunal de Justiça da União Europeia
Qual modelo econômico a União Europeia promove?;Economia de mercado social com pleno emprego
Qual a função do Tribunal de Justiça da União Europeia?;Interpretar a lei e criar jurisprudência
Quais são as áreas principais de foco da legislação da União Europeia?;Paz, justiça social, proteção ambiental e emprego
Qual era o nome original da organização fundadora da União Europeia?;Comunidade Europeia do Carvão e do Aço
Como a legislação da União Europeia evoluiu ao longo do tempo?;Expandiu-se desde 1952
