pergunta;resposta
Qual é a posição de Jacksonville nos Estados Unidos em termos de população?;12ª,
Em que ano Jacksonville se tornou parte do Condado de Duval?;1968,
Quem deu nome à cidade de Jacksonville?;Andrew Jackson,
Qual rio passa por Jacksonville?;St. Johns,
Quais povos originários habitavam a área antes da fundação de Fort Caroline?;o Timucua,
Qual é o apelido mais comum de Jacksonville?;"The River City",
Quantas pessoas viviam em Jacksonville em 2020?;949.611,
Qual foi um dos primeiros assentamentos europeus na área que hoje é Jacksonville?;Fort Caroline,
Quem é o filho mais famoso nascido em Jacksonville e nomeado para a NFL Hall of Fame?;Fred Durst,
Quais são os três apelidos de Jacksonville?;"Jax", "The River City", "The Bold New City of the South",
